id_filme,titulo,data_lancamento,media_avaliacoes,numero_avaliacoes,popularidade,sinopse,idioma_original,generos,diretor,roteirista
496450,Miraculous: As Aventuras de Ladybug - O Filme,2023-07-05,7.6,904,10.226,"Marinette Dupain-Cheng, de dezesseis anos, está temendo o primeiro dia de aula, onde ela sofre bullying, não tem amigos e não se encaixa, mas seu mundo vira de cabeça para baixo quando ela é escolhida para se tornar a super-heroína Ladybug e ela conhece seu parceiro Cat Noir.",fr,"Animação, Fantasia, Ação, Romance, Família",Jeremy Zag,Jeremy Zag
95,Armageddon,1998-07-01,6.838,8161,10.9073,"Um asteroide ameaça colidir com a Terra e destruir todas as formas de vida. A solução é colocar uma bomba nuclear no interior do asteroide. Para realizar esta missão, convocam um perfurador de petróleo, e ele monta uma equipe nada convencional para os padrões do governo.",en,"Ação, Thriller, Ficção científica, Aventura",Michael Bay,Jonathan Hensleigh
1249385,O Mal Mora Aqui,2024-10-18,3.778,27,9.7485,"Participando de um desafio na Internet que exige invadir casas e viver sem ser detectado ao lado dos moradores, um casal em busca de emoções tem como alvo uma infame casa mal-assombrada e enfrenta uma série de incidentes assustadores enquanto testemunham uma família enlouquecendo.",en,"Terror, Thriller",Jill Gevargizian,Adam Cesare
293167,Kong: A Ilha da Caveira,2017-03-08,6.546,10680,9.4504,"Um ex-militar viaja com um grupo de desbravadores até a mítica Ilha da Caveira, onde seu irmão desapareceu enquanto procurava o Titan, soro que teria o poder de curar todas as doenças. Além de resgatar o irmão, o homem irá enfrentar as criaturas que habitam o local. A equipe de exploradores se aventura nas profundezas da ilha desconhecida no Pacífico, que é tão bonita quanto traiçoeira, sem saber que estão atravessando para o domínio do mítico Kong.",en,"Ação, Aventura, Fantasia",Jordan Vogt-Roberts,Max Borenstein
1122099,A Batalha da Ilha Wallis,2025-03-28,7.061,41,9.3756,"O excêntrico ganhador da loteria Charles reúne sua banda favorita para um show privado, mas quando velhas tensões ressurgem, ele precisa se esforçar para salvar o show dos seus sonhos!",en,"Comédia, Drama, Música",James Griffiths,Tom Basden
776797,The Sadness,2021-01-22,6.794,934,8.7471,Um jovem casal tenta se reencontrar no meio de uma cidade devastada por uma praga que transforma suas vítimas em sádicos insanos e sanguinários.,zh,"Terror, Thriller",Rob Jabbaz,Rob Jabbaz
377,A Hora do Pesadelo,1984-11-09,7.3,5335,8.7035,"Um grupo de adolescentes tem pesadelos horríveis, onde são atacados por um homem deformado com garras de aço. Ele apenas aparece durante o sono e, para escapar, é preciso acordar. Os crimes vão ocorrendo seguidamente, até que se descobre que o ser misterioso é na verdade Freddy Krueger, um homem que molestou crianças na rua Elm e que foi queimado vivo pela vizinhança. Agora Krueger pode retornar para se vingar daqueles que o mataram, através do sono.",en,Terror,Wes Craven,Wes Craven
153104,Plano Doentio,2003-03-01,6.2,46,9.2633,"Um jovem volta para casa para encontrar seu pai que casou-se novamente, até o assassinato repentino dele que deixa suspeito todos.",en,"Mistério, Drama, Romance, Thriller",Jason Hreno,Turi Meyer
62,2001: Uma Odisseia no Espaço,1968-04-02,8.066,11877,9.557,"Desde a “Aurora do Homem” (a pré-história), um misterioso monólito negro parece emitir sinais de outra civilização, assim interferindo no nosso planeta. Quatro milhões de anos depois, no século XXI, uma equipe de astronautas liderados pelo experiente David Bowman e Frank Poole é enviada ao planeta Júpiter para investigar o enigmático monólito na nave Discovery, totalmente controlada pelo computador HAL-9000. Entretanto, no meio da viagem, HAL-9000 entra em pane e tenta assumir o controle da nave, eliminando um a um os tripulantes.",en,"Ficção científica, Mistério, Aventura",Stanley Kubrick,Stanley Kubrick
1352774,O Retorno do Leitão,2025-05-29,2.0,1,9.7547,,en,Terror,Andrea M. Catinella,Harrison Thomas Boxley
978796,O Homem do Saco,2024-09-20,6.263,339,8.9814,"Uma família se vê envolvida em um pesadelo enquanto é caçada por uma criatura mítica e maligna. Durante séculos e em todas as culturas, os pais alertaram os seus filhos sobre o lendário Homem do Saco, que rapta crianças inocentes para nunca mais serem vistas. Patrick McKee escapou por pouco quando menino, o que o deixou com cicatrizes ao longo de sua vida adulta. Agora, o pesadelo da infância de Patrick voltou, ameaçando a segurança de sua esposa Karina e de seu filho Jake.",en,"Terror, Thriller",Colm McCarthy,John Hulme
1232449,Young Hearts,2024-10-26,8.5,74,9.7271,"Quatorze anos, Elias se sente cada vez mais como um estranho em sua aldeia. Quando conhece seu novo vizinho da mesma idade, Alexander, Elias é confrontado com sua sexualidade emergente.",nl,"Drama, Romance",Anthony Schatteman,Anthony Schatteman
1417,O Labirinto do Fauno,2006-10-11,7.753,10836,9.8869,"Espanha, 1944. Ofelia se muda com sua mãe para uma guarnição dirigida por seu padrasto, Vidal, um capitão autoritário do exército de Franco. Perto da casa da família, a jovem descobre um estranho labirinto guardado por uma criatura, um fauno chamado Pan. O monstro revela que ela é nada menos que a princesa de um reino encantado. Para descobrir a verdade, Ofelia precisa enfrentar três provas para as quais não está preparada.",es,"Fantasia, Drama, Guerra",Guillermo del Toro,Guillermo del Toro
281338,Planeta dos Macacos: A Guerra,2017-07-11,7.207,9276,8.8336,"César e seus macacos são forçados a um conflito mortal com um exército de humanos liderado por um coronel implacável. Depois que os macacos sofrem perdas inimagináveis, César luta contra seus instintos mais sombrios e inicia sua própria busca mítica para vingar sua espécie. À medida que a viagem finalmente os coloca cara a cara, César e o Coronel enfrentam-se numa batalha épica que determinará o destino das suas espécies e o futuro do planeta.",en,"Drama, Ficção científica, Guerra",Matt Reeves,Mark Bomback
9655,Ela é o Cara,2006-03-17,6.82,3118,9.9517,"Viola é uma boa jogadora de futebol, mas sempre é impedida de jogar com os garotos de sua escola devido ao preconceito de que mulher não pode ser tão boa no esporte quanto um homem. Furiosa, Viola aproveita a viagem de seu irmão Sebastian e decide se passar por ele em sua escola, jogando no time masculino de futebol. Ela tem apenas duas semanas para mostrar que sabe jogar futebol, mas acaba se apaixonando por Duke, seu companheiro de quarto, que acredita que ela é um homem.",en,"Comédia, Romance",Andy Fickman,Ewan Leslie
615777,Babilônia,2022-12-22,7.374,3383,10.1059,"Durante a era de ouro de Hollywood, em Los Angeles da década de 1920, um jovem latino está determinado a conseguir uma carreira enquanto o cinema entra em fase de transição dos filmes mudos para produções com falas.",en,"Drama, Comédia",Damien Chazelle,Damien Chazelle
1062276,Dark Match,2024-07-21,5.0,15,9.1323,,en,"Ação, Terror",Lowell Dean,Lowell Dean
43347,Amor e Outras Drogas,2010-11-04,7.044,5282,8.7844,"Maggie é uma mulher de espírito livre que não quer se amarrar a alguém de maneira alguma. Ela só não esperava conhecer Jamie, um charmoso vendedor de produtos farmacêuticos que tem todas as mulheres aos seus pés. Aos poucos, o relacionamento evoluiu e ambos descobrem que estão sob a influência da droga mais forte já inventada: o amor.",en,"Drama, Comédia, Romance",Edward Zwick,Charles Randolph
50014,Histórias Cruzadas,2011-08-09,8.206,8579,8.4582,"Nos anos 60, no Mississippi, Skeeter é uma garota da sociedade que retorna determinada a se tornar escritora. Ela começa a entrevistar as mulheres negras da cidade, que deixaram suas vidas para trabalhar na criação dos filhos da elite branca, da qual a própria Skeeter faz parte. Aibileen Clark, a emprega da melhor amiga de Skeeter, é a primeira a conceder uma entrevista. Apesar das críticas, Skeeter e Aibileen continuam trabalhando juntas e, aos poucos, conseguem novas adesões.",en,Drama,Tate Taylor,Tate Taylor
1155281,封神第二部：战火西岐,2025-01-29,6.2,50,9.1828,,zh,"Ação, Fantasia, Guerra",Wuershan,Ran Ping
820525,After: Para Sempre,2023-09-13,6.894,924,9.066,"Hardin não para de pensar na sua relação conturbada com Tessa. Vítima de um bloqueio criativo, o jovem escritor resolve fazer as malas e partir para Lisboa, capital portuguesa, onde espera reencontrar a sua inspiração.",en,"Romance, Drama",Castille Landon,Castille Landon
98566,As Tartarugas Ninja,2014-08-07,5.9,6903,10.9207,"Afetados por uma substância radioativa, um grupo de tartarugas cresce anormalmente, ganha força e conhecimento. Vivendo nos esgotos de Manhattan, quatro jovens tartarugas, treinadas na arte de kung-fu, Leonardo, Rafael, Michelangelo e Donatello, junto com seu sensei, Mestre Splinter, tem que enfrentar o mal que habita cidade.",en,"Ficção científica, Ação, Aventura, Comédia",Jonathan Liebesman,Evan Daugherty
1366,Rocky: Um Lutador,1976-11-20,7.8,8113,9.2794,"Rocky Balboa, um pequeno boxeador da classe trabalhadora da Filadélfia, é arbitrariamente escolhido para lutar contra o campeão dos pesos pesados, Apollo Creed, quando o adversário do invicto lutador agendado para a luta é ferido. Durante o treinamento com o mal-humorado Mickey Goldmill, Rocky timidamente começa um relacionamento com Adrian, a invisível irmã de Paulie, seu amigo empacotador de carne.",en,Drama,John G. Avildsen,Sylvester Stallone
310,Todo Poderoso,2003-05-23,6.719,10955,8.8141,"Apesar de sua popularidade e do amor de sua namorada, o repórter Bruce Nolan continua achando o mundo injusto. Depois de viver o pior dia de sua existência, Bruce evoca Deus com toda a raiva do mundo. Aos gritos, diz que Deus além de arruinar sua vida, ainda por cima, não cuida direito da humanidade. Então Deus, responde e concede ao jornalista todo o Seu poder.",en,"Fantasia, Comédia",Tom Shadyac,Mark O'Keefe
9769,Lolita,1997-09-27,7.14,1852,8.9496,"Um homem (Humbert) e uma menina precoce (Lolita) embarcam numa excursão pecaminosa pelos Estados Unidos, seguidos por alguém que nós sabemos, desde logo, ser Clare Quilty. Lolita torna-se numa obsessão para Humbert, e este aproveita para a usar ao serviço dos seus interesses. Mas, o paraíso está longe de ser o que Humbert sonhara…",en,"Drama, Romance",Adrian Lyne,Stephen Schiff
23168,Atração Perigosa,2010-09-15,7.221,5225,9.1746,"Doug MacRay é o líder de um grupo de ladrões. Um dia, ao realizar um assalto, seu parceiro James faz Claire Keesey refém para facilitar a fuga do grupo, libertando-a logo em seguida. Sabendo que a jovem está traumatizada, Doug se aproxima dela e os dois se apaixonam. Doug tenta abandonar a vida de crimes, mas é forçado a continuar cometendo assaltos.",en,"Crime, Drama, Thriller",Ben Affleck,Ben Affleck
71689,Phineas e Ferb: O Filme: Através da 2ª Dimensão,2011-08-05,7.1,569,9.2221,"Phineas e Ferb descobrem que seu amado animal de estimação Perry,o Onitorrinco é um agente secreto que luta contra as forças do mal quase todos os dias. Os meninos, com Perry vão entrar em uma grande aventura através de um universo paralelo onde eles devem, em última instância contrariar uma versão mais malvada do Dr. Doofenshmirtz. Enquanto isso Candace tenta equilibrar amigos com seu namorado.",en,"Animação, Comédia, Família, Cinema TV, Ficção científica, Aventura, Ação, Música",Robert Hughes,Jon Colton Barry
967847,Ghostbusters: Apocalipse de Gelo,2024-03-20,6.484,1831,8.0809,"Nesta sequência da franquia Ghostbusters, a família Spengler retorna para onde tudo começou: a famosa estação de bombeiros em Nova York. Eles pretendem se unir com os caça-fantasmas originais que desenvolveram um laboratório ultra secreto de pesquisa para levar a caça aos fantasmas a outro nível, mas quando a descoberta de um artefato antigo libera uma grande força do mal, os Ghostbusters das duas gerações precisam juntar as forças para proteger suas casas e salvar o mundo de uma segunda Era do Gelo.",en,"Fantasia, Aventura, Comédia",Gil Kenan,Gil Kenan
484641,Anna: O Perigo Tem Nome,2019-06-19,6.705,2789,7.62,"Por trás da beleza marcante de Anna Poliatova há um segredo que irá expor sua indestrutível força e habilidade para se tornar uma das assassinas mais temidas do mundo. Uma eletrizante e emocionante viagem repleta de energia, reviravoltas surpreendentes e ação de tirar o fôlego. ANNA apresenta Sasha Luss na personagem que dá nome ao filme e traz um elenco com várias estrelas, incluindo a vencedora do Oscar Helen Mirren, Cillian Murphy e Luke Evans.",en,"Ação, Aventura, Thriller",Luc Besson,Luc Besson
923667,Crepúsculo dos Guerreiros: Walled In,2024-05-01,6.973,356,11.2291,"Na década de 1980, o jovem problemático Chan Lok Kwun entra acidentalmente na Cidade Murada, descobre a ordem em meio ao caos e aprende importantes lições de vida ao longo do caminho. Na Cidade Murada, ele se torna amigo íntimo de Shin, Décimo Segundo Mestre e AV. Sob a liderança de Tornado, eles resistem à invasão do vilão Mr Big, em uma série de batalhas ferozes. Juntos, eles juram proteger o porto seguro que é a Cidade Murada de Kowloon.",cn,"Ação, Crime, Thriller",Soi Cheang,Chan Tai-Lee
249397,Ninfomaniaca: Volume 2,2013-12-25,6.714,2978,9.2243,"Bastante machucada e largada em um beco, Joe (Charlotte Gainsbourg) é encontrada por um homem mais velho, Seligman (Stellan Skarsgard), que lhe oferece ajuda. Ele a leva para sua casa, onde possa descansar e se recuperar. Ao despertar, Joe começa a contar detalhes de sua vida para Seligman. Assumindo ser uma ninfomaníaca e que não é, de forma alguma, uma pessoa boa, ela narra algumas das aventuras sexuais que vivenciou para justificar o porquê de sua auto avaliação.",en,"Drama, Mistério",Lars von Trier,Lars von Trier
1354627,Bob Esponja: Acampamento do Terror,2024-10-10,7.1,84,9.3587,"Durante uma reunião no Acampamento Koral, Bob Esponja e sua turma são perseguidos por uma figura misteriosa espreitando nas sombras enquanto os campistas começam a desaparecer um por um.",en,"Cinema TV, Família, Comédia, Terror, Animação",Dave Cunningham,Mike Bell
